id,name,translation,parent_id
35269,Paramedical personnel,Personal paramedico,33867
35270,Parasites,Parásitos,35339
35271,Parasitic diseases,Enfermedades parasitarias,34153
35272,Parasitology,parasitologia,34533
35273,Parents,Progenitores,33393
35274,Parking facilities,Estacionamientos,36747
35275,Parliament,Parlamento,34503
35276,Parliamentary procedure,Practica parlamentaria,34503
35277,Part time,Tiempo parcial,32991
35278,Part-time employment,Empleo a tiempo parcial,35949
35279,Participation in cultural life,Participación en la vida cultural,36243
35280,Participation rate,Tasa de participación,
35281,Particle boards,Madera prensada,32575
35282,Passenger rate,Tarifa de pasajeros,
35283,Passengers,Pasajeros,
35284,Pasteurization,pasteurizacion,33588
35285,Pastoral economy,Economía pastoral,35946
35286,Patent law,Derecho de patentes,32461
35287,Patents,Patentes,34130
35289,Patients,Enfermos,
35290,Payment agreements,Convenios de pagos,33025
35291,Payment by result,Pago a destajo,36940
35292,Payment systems,Sistemas de pagos,
35293,Payroll tax,Impuesto a los salarios,36543
35294,Pccm,CCPM,31683
35295,Peace,Paz,34265
35296,Peace corps,Cuerpo de paz,
35297,Peace keeping,Mantenimiento de la paz,
35298,Peace research,Investigación sobre la paz,34751
35299,Peaceful coexistence,Coexistencia pacifica,34265
35300,Peanut oil,Aceite de maní,33100
35301,Pears,Peras,32373
35302,Peasant movements,Movimientos campesinos,36241
35303,Peasant organizations,Organizaciones campesinas,34228
35304,Peasantry,campesinado,36220
35306,Peat,Turba,33645
35308,Pedestrians,Peatones,
35311,Peer teaching,Enseñanza mutua,36564
35312,Penal institutions,Instituciones penales,
35313,Penal sanctions,Sanciones penales,
35314,Pension funds,Cajas de jubilación,33467
35315,Pension schemes,Sistemas de jubilación,
35316,Pepper,Pimienta,36362
35317,Per capita income,Ingreso PER cápita,34585
35318,Performers,Artistas escénicos,35633
35319,Performing arts,Artes del espectáculo,31926
35320,Perfumes,Perfumes,36655
35321,Periodicals,Publicaciones periódicas,36116
35322,Perishable food,Alimentos perecederos,34309
35323,Persian language,Lengua persa,34301
35324,Personal property,Bienes muebles,35787
35325,Personal services,Servicios personales,36120
35326,Personality,Personalidad,
35327,Personality development,Desarrollo de la personalidad,
35330,Personnel management,Administración de personal,36969
35331,Personnel selection,Selección del personal,35330
35332,Personnel training,Adiestramiento del personal,35330
35334,Peru,Perú,31829
35335,Peruvians,Peruanos,
35336,Pest control,Control de plagas,33259
35337,Pesticide residues,Residuos de plaguicidas,35338
35338,Pesticides,Plaguicidas,31705
35339,Pests,Plagas,
35340,Pests of animals,Parásitos de animales,35339
35341,Pests of plants,Parásitos de plantas,35339
35342,Petrochemical industry,Industria petroquimica,32327
35344,Petrochemicals,Productos petroquimicos,31705
35345,Petrochemistry,petroquimica,36964
35346,Petrodollars,petrodolares,
35347,Petrol,Gasolina,33235
35348,Petrol engines,Motores de gasolina,36397
35349,Petroleum,Petroleo,34547
35351,Petroleum engineering,Ingeniería del petroleo,34674
35352,Petroleum exploration,Exploración petrolera,35351
35353,Petroleum extraction,Extracción de petroleo,35351
35354,Petroleum industry,Industria petrolera,33879
35355,Petroleum markets,Mercados petroleros,32467
35356,Petroleum prices,Precios del petroleo,32469
35357,Petroleum products,Productos del petroleo,34126
35358,Petroleum refineries,Refinerías de petroleo,
35360,Petroleum resources,Recursos petrolíferos,33227
35361,Petrology,petrologia,
35362,Pharmaceutical industry,Industria farmacéutica,35342
35363,Pharmaceuticals,Productos farmacéuticos,31705
35364,Pharmacists,Químicos farmacéuticos,34750
35365,Pharmacology,Farmacología,34752
35366,Philippines,Filipinas,36328
35367,Philosophy,Filosofía,
35368,Philosophy of education,Filosofía de la educación,33135
35369,Phonorecords,Fonográficos,34707
35370,Phosphates,Fosfatos,35993
35371,Phosphorus,Fósforo,35068
35372,Photocopies,Fotocopias,31960
35373,Photocopying,Fotocopiado,35851
35374,Photogrammetry,fotogrametria,
35375,Photographs,Fotos,31960
35376,Photography,Fotografiá,34035
35377,Physical capacity,Capacidad física,
35378,Physical education,Educación física,32017
35379,Physical environment,Medio físico,36029
35380,Physical geography,Geografía física,33000
35381,Physical infrastructure,Infraestructura física,
35382,Physical planning,Planificación del medio físico,
35383,Physical properties,Propiedades físicas,
35384,Physical work,Trabajo físico,
35385,Physically disabled,Impedidos físicos,32909
35387,Physicians,Médicos,34750
35388,Physicists,Físicos,36055
35389,Physics,Física,35000
35390,Physiology,Fisiología,34752
35393,Pigeon peas,Gandules,33772
35395,Pilot projects,Proyectos piloto,32878
35396,Pilots,Pilotos,36752
35397,Pineapples,Pinas,32373
35398,Pines,Pinos,32562
35399,Pipeline transport,Transporte por tuberías,34884
35400,Pipelines,Tuberías,36747
35401,Pipes,Tubos,34795
35402,Piracy,Piratería,35226
35403,Pitcairn,Pitcairn,35151
35405,Plague,Peste,34153
35406,Plains,Llanuras,34444
35407,Plan implementation,Ejecución del plan,
35408,Planned economy,Economía planificada,33083
35409,Planners,Planificadores,
35410,Planning,Planificación,
35411,Planning methods,Métodos de planificación,
35413,Planning systems,Sistemas de planificación,
35415,Plant breeding,Mejoramiento genético vegetal,33717
35416,Plant diseases,Enfermedades de las plantas,32108
35417,Plant ecology,fitoecologia,32108
35418,Plant fibres,Fibras vegetales,34995
35419,Plant genetics,Genética de las plantas,32108
35420,Plant nutrition,Nutrición de las plantas,32108
35422,Plant production,Producción vegetal,31735
35423,Plant products,Productos vegetales,31737
35424,Plant protection,Protección de las plantas,35002
35425,Plant resources,Recursos vegetales,36136
35426,Plant shutdowns,Cierres de empresas,
35427,Plantations,Plantaciones,
35428,Planting,Plantillo,32710
35429,Plants,Plantas,
35430,Plastic arts,Artes plásticas,33480
35432,Plastics,Plásticos,35488
35433,Plastics industry,Industria del plástico,35342
35434,Plateaux,Mesetas,34444
35435,Plating,Enchapado,34123
35436,Platinum,Platino,35552
35437,Plumbing equipment,Equipo de plomeria,35131
35438,Plutonium,Plutonio,35064
35439,Plywood,Contrachapado,32575
35440,Pneumoconiosis,Neumoconiosis,35138
35441,Pneumonia,Neumonía,35889
35442,Poisoning,Intoxicación,
35443,Poisons,Venenos,36679
35444,Poland,Polonia,33009
35445,Polar zones,Zonas polares,
35446,Poles,Polacos,
35447,Police,Policía,
35448,Policy making,Elaboración de políticas,
35449,Poliomyelitis,Poliomielitis,34153
35450,Polish language,Lengua polaca,36195
35451,Political affiliation,Afiliación política,
35452,Political aspects,Aspectos políticos,
35453,Political asylum,Asilo político,
35454,Political behaviour,Comportamiento político,36130
35455,Political development,Desarrollo político,
35456,Political doctrines,Doctrinas políticas,
35458,Political education,Educación política,32017
35459,Political geography,Geografía política,33967
35460,Political ideologies,Ideologías políticas,34018
35461,Political integration,Integración política,
35462,Political leadership,Liderazgo político,34483
35463,Political opposition,Oposición política,
35464,Political participation,Participación política,
35465,Political parties,Partidos políticos,
35466,Political power,Poder político,
35467,Political problems,Problemas políticos,
35468,Political science,Ciencia política,36254
35469,Political scientists,Politólogos,36055
35470,Political stability,Estabilidad política,
35471,Political systems,Sistemas políticos,
35472,Political theory,Teoría política,34905
35473,Politicians,Políticos,
35474,Politics,Política,
35476,Pollutants,Contaminantes,
35477,Polluted areas,Zonas contaminadas,
35478,Polluter-pays principle,Principio contaminador-pagador,35480
35479,Pollution,Contaminación,
35480,Pollution control,Lucha contra la contaminación,33259
35481,Pollution indexes,Indices de contaminación,
35482,Pollution level,Nivel de contaminación,
35483,Pollution sources,Fuentes de contaminación,
35484,Polyandry,Poliandria,35486
35485,Polyester,Poliester,35433
35486,Polygamy,Poligamia,
35487,Polygyny,Poliginia,
35488,Polymers,Polímeros,
35490,Polynesian languages,Lenguas polinesias,34621
35492,Popin,POPIN,34167
35494,Population,Población,
35496,Population censuses,Censos de población,33034
35498,Population composition,Composición de la población,
35502,Population density,Densidad de población,
35503,Population distribution,Distribución de la población,
35504,Population dynamics,Dinámica de la población,
35505,Population education,Educación en materia de población,
35506,Population forecasts,Predicciones de población,
35507,Population growth,Crecimiento demográfico,35504
35509,Population information,Información sobre población,
35510,Population optimum,Optimo de población,
35511,Population policy,Política de población,33765
35513,Population programmes,Programas de población,
35514,Population projections,Proyecciones de población,
35515,Population size,Tamaño de la población,
35518,Population theory,Teoría de la población,34905
35519,Population transfers,Transferencias de población,34279
35520,Pork,Carne de cerdo,34736
35521,Ports,Puertos,36747
35522,Portugal,Portugal,37014
35523,Portuguese,Portugueses,
35524,Portuguese language,Lengua portuguesa,35929
35526,Post-harvest losses,Perdidas postcosecha,32693
35527,Post-harvest systems,Sistemas postcosecha,
35528,Post-industrial society,Sociedad postindustrial,31675
35529,Post-secondary education,Enseñanza postsecundaria,34513
35532,Postal services,Servicios postales,36590
35533,Potash,Potasa,32239
35534,Potassium,Potasio,35064
35535,Potatoes,Papas,35934
35536,Pottery,Alfarería,33837
35537,Poultry,Aves de corral,32076
35539,Poverty,Pobreza,36246
35543,Power distribution,Distribución de energía,35545
35544,Power generation,Generación de energía,35545
35545,Power industry,Industria energética,34136
35546,Power plants,Centrales de energía,35544
35551,Prairies,Praderas,35406
35552,Precious metals,Metales preciosos,35064
35553,Precious stones,Piedras preciosas,35067
35554,Precipitation,Precipitación,
35555,Precision instruments,Instrumentos de precisión,
35556,Prefabricated buildings,Construcciones prefabricadas,34090
35557,Preferential tariffs,Aranceles preferenciales,36514
35558,Pregnancy,Embarazo,
35560,Preinvestment surveys,Estudios de preinversion,33082
35561,Prenatal care,Atención prenatal,34714
35562,Preschool education,Educación preprimaria,34513
35563,Presidency,Presidencia,33334
35565,Press,Prensa,34707
35566,Press releases,Comunicados de prensa,
35568,Preventive medicine,Medicina preventiva,36711
35569,Prevocational training,Formación preprofesional,
35570,Price control,Control de precios,35573
35571,Price indexes,Indices de precios,34067
35572,Price lists,Listas de precios,35578
35573,Price policy,Política de precios,33067
35574,Price stabilization,Estabilización de precios,33078
35575,Price support,Mantenimiento de precios,33364
35576,Prices,Precios,
35577,Pricing,Fijación de precios,
35578,Primary documents,Documentos primarios,
35579,Primary education,Enseñanza primaria,
35580,Primary health care,Atención primaria de la salud,
35582,Primary schools,Escuelas primarias,35117
35583,Primary sector,Sector primario,
35584,Printing,Impresión,35850
35585,Printing industry,Industria grafica,32480
35586,Prisoners,Prisioneros,
35587,Prisons,Prisiones,35312
35588,Privacy,Intimidad,33972
35589,Privacy protection,Protección de la vida privada,
35590,Private aid,Ayuda privada,32866
35591,Private consumption,Consumo privado,36966
35592,Private debt,Deuda privada,32802
35593,Private education,Enseñanza privada,33139
35594,Private enterprises,Empresas privadas,34103
35595,Private farms,Granjas privadas,33419
35596,Private investment,Inversiones privadas,34114
35597,Private ownership,Propiedad privada,32441
35598,Private plot cultivation,Cultivo de parcelas privadas,
35599,Private schools,Escuelas privadas,35117
35600,Private sector,Sector privado,
35601,Privatization,Privatización,
35602,Probability,Probabilidad,
35603,Probation period,Periodo de prueba,
35604,Processing,Procesamiento,
35605,Producer associations,Asociaciones de productores,
35606,Producers,Productores,
35607,Product design,Diseño de productos,33237
35608,Product development,Desarrollo de productos,35855
35609,Product life,Vida de los productos,
35610,Product safety,Seguridad de productos,35109
35611,Production,Producción,
35612,Production capacity,Capacidad de producción,
35613,Production control,Regulación de la producción,
35614,Production cooperatives,Cooperativas de producción,34697
35615,Production costs,Costos de producción,35233
35616,Production diversification,Diversificación de la producción,
35617,Production factors,Factores de producción,
35618,Production functions,Funciones de la producción,
35620,Production increase,Aumento de la producción,
35621,Production indexes,Indices de producción,34067
35623,Production planning,Planificación de la producción,33066
35624,Production specialization,Especialización de la producción,
35625,Production standards,Normas de producción,35737
35626,Production statistics,Estadísticas de producción,33080
35627,Production targets,Metas de producción,
35628,Production techniques,Técnicas de producción,34872
35629,Productivity,Productividad,
35630,Productivity policy,Política de productividad,33067
35631,Products,Productos,
35633,Professional workers,Trabajadores profesionales,35149
35635,Profit,Ganancia,34585
35636,Profit sharing,Participación en las ganancias,33669
35637,Profitability,Rentabilidad,
35638,Programme evaluation,Evaluación de programas,
35639,Programme planning,Planificación de programas,36749
35640,Programmed instruction,Enseñanza programada,
35642,Programmed texts,Textos para enseñanza programada,
35644,Progress reports,Informes de actividades,34875
35645,Project appraisal,Evaluación preliminar de proyectos,
35646,Project design,Diseño de proyectos,32141
35647,Project documents,Documentos de proyecto,
35648,Project evaluation,Evaluación de proyectos,
35649,Project financing,Financiamiento de proyectos,34108
35650,Project implementation,Ejecución de proyectos,
35651,Project management,Dirección de proyectos,
35654,Project reports,Informes sobre proyectos,
35655,Project request,Solicitud de proyectos,
35656,Project revision,Revisión de proyectos,
35657,Project selection,Selección de proyectos,
35658,Projection equipment,Equipo de proyección,
35659,Projections,Proyecciones,
35660,Proletarian internationalism,Internacionalismo proletario,
35661,Proletariat,Proletariado,34587
35662,Promotion,Ascenso,
35663,Propaganda,Propaganda,34705
35664,Property,Propiedad,
35665,Property rights,Derechos de propiedad,32382
35666,Property tax,Impuesto a la propiedad,36543
35667,Prophylaxis,Profilaxis,35568
35669,Prostaglandins,prostaglandinas,32324
35670,Prosthesis,Prótesis,
35671,Prostitution,Prostitución,33889
35672,Protected areas,Zonas protegidas,
35673,Protected resources,Recursos protegidos,
35674,Protected species,Especies protegidas,
35675,Protectionism,Proteccionismo,33615
